network_type,N,<k>,seq,MDS_1,MDS_2,Diff_MDS_1,Diff_MDS_2,UMDS_0,UMDS_1,UMDS_2,average_depth,time_1,time_2
ER+BA,1000,7.5,3,29,130,23,124,153,150,149,1.25,1.147392749786377,0.007275819778442383
ER+BA,1000,7.5,4,29,130,22,123,152,151,149,1.0,1.1803064346313477,0.0058135986328125
ER+BA,1000,7.5,5,29,130,23,124,153,150,149,1.25,1.1499061584472656,0.007081270217895508
ER+BA,1000,7.5,6,29,130,24,125,154,151,149,1.2,1.165597915649414,0.008750438690185547
ER+BA,1000,7.5,7,29,130,24,125,154,151,149,1.2,1.1800966262817383,0.008112907409667969
ER+BA,1000,7.5,8,29,130,24,125,154,152,149,1.2,1.1483135223388672,0.00873565673828125
ER+BA,1000,7.5,9,29,130,25,126,155,150,149,1.1666666666666667,1.172300100326538,0.008600234985351562
ER+BA,1000,7.6,0,29,120,27,118,147,142,133,1.2142857142857142,1.0957660675048828,0.013634681701660156
ER+BA,1000,7.6,1,29,120,25,116,145,142,133,1.1666666666666667,1.0961177349090576,0.011882305145263672
ER+BA,1000,7.6,2,29,120,27,118,147,142,133,1.1428571428571428,1.117020845413208,0.014098405838012695
ER+BA,1000,7.6,3,29,120,27,118,147,143,133,1.0714285714285714,1.0971097946166992,0.012381553649902344
ER+BA,1000,7.6,4,29,120,24,115,144,142,133,1.1818181818181819,1.0791327953338623,0.010727882385253906
ER+BA,1000,7.6,5,29,120,26,117,146,142,133,1.0769230769230769,1.0754163265228271,0.01265096664428711
ER+BA,1000,7.6,6,29,120,25,116,145,142,133,1.25,1.1074848175048828,0.011487722396850586
ER+BA,1000,7.6,7,29,120,25,116,145,142,133,1.0833333333333333,1.0917363166809082,0.011844158172607422
ER+BA,1000,7.6,8,29,120,27,118,147,142,133,1.1428571428571428,1.0716655254364014,0.013513565063476562
ER+BA,1000,7.6,9,29,120,26,117,146,142,133,1.1538461538461537,1.095102071762085,0.013451814651489258
ER+BA,1000,7.7,0,34,128,31,125,159,152,143,1.0,1.069230079650879,0.016026020050048828
ER+BA,1000,7.7,1,34,128,32,126,160,153,143,1.0,1.069828987121582,0.017498016357421875
ER+BA,1000,7.7,2,34,128,28,122,156,154,143,1.0,1.076918601989746,0.014789819717407227
ER+BA,1000,7.7,3,34,128,32,126,160,155,143,1.0,1.0720064640045166,0.017510414123535156
ER+BA,1000,7.7,4,34,128,31,125,159,154,143,1.0,1.0525298118591309,0.016791582107543945
ER+BA,1000,7.7,5,34,128,30,124,158,153,143,1.0,1.0593881607055664,0.016022920608520508
ER+BA,1000,7.7,6,34,128,28,122,156,151,143,1.0,1.0348155498504639,0.01295614242553711
ER+BA,1000,7.7,7,34,128,30,124,158,153,143,1.0,1.0146641731262207,0.014926910400390625
ER+BA,1000,7.7,8,34,128,29,123,157,153,143,1.0,1.05586838722229,0.013221025466918945
ER+BA,1000,7.7,9,34,128,29,123,157,153,143,1.0,1.0440704822540283,0.01610255241394043
ER+BA,1000,7.8,0,24,121,23,120,144,141,137,1.1428571428571428,1.1247317790985107,0.006949186325073242
ER+BA,1000,7.8,1,24,121,21,118,142,140,137,1.2,1.105952501296997,0.005958080291748047
ER+BA,1000,7.8,2,24,121,22,119,143,140,137,1.0,1.0761668682098389,0.006122589111328125
ER+BA,1000,7.8,3,24,121,23,120,144,141,137,1.2857142857142858,1.079742431640625,0.008051633834838867
ER+BA,1000,7.8,4,24,121,20,117,141,140,137,1.0,1.0723903179168701,0.004956245422363281
ER+BA,1000,7.8,5,24,121,23,120,144,140,137,1.1428571428571428,1.0816245079040527,0.007146596908569336
ER+BA,1000,7.8,6,24,121,20,117,141,140,137,1.0,1.118539571762085,0.006179094314575195
ER+BA,1000,7.8,7,24,121,21,118,142,140,137,1.2,1.1172044277191162,0.006470203399658203
ER+BA,1000,7.8,8,24,121,22,119,143,141,137,1.1666666666666667,1.1117310523986816,0.006683349609375
ER+BA,1000,7.8,9,24,121,22,119,143,140,137,1.0,1.0937058925628662,0.006064653396606445
ER+BA,1000,7.9,0,24,118,22,116,140,135,132,1.0,1.1275427341461182,0.009484529495239258
ER+BA,1000,7.9,1,24,118,22,116,140,137,132,1.0,1.106058120727539,0.010907649993896484
ER+BA,1000,7.9,2,24,118,23,117,141,138,132,1.0,1.1308419704437256,0.0117034912109375
ER+BA,1000,7.9,3,24,118,23,117,141,137,132,1.0,1.1262929439544678,0.011002302169799805
ER+BA,1000,7.9,4,24,118,24,118,142,137,132,1.0,1.1134073734283447,0.012484550476074219
ER+BA,1000,7.9,5,24,118,23,117,141,137,132,1.0,1.1167047023773193,0.01200246810913086
ER+BA,1000,7.9,6,24,118,23,117,141,138,132,1.0,1.1143066883087158,0.012626409530639648
ER+BA,1000,7.9,7,24,118,21,115,139,137,132,1.0,1.134903907775879,0.011411905288696289
ER+BA,1000,7.9,8,24,118,21,115,139,138,132,1.0,1.092298984527588,0.008952856063842773
ER+BA,1000,7.9,9,24,118,24,118,142,137,132,1.0,1.1223680973052979,0.013089656829833984
ER+BA,1000,8.0,0,22,92,20,90,112,109,105,1.0,1.286031723022461,0.009221315383911133
ER+BA,1000,8.0,1,22,92,18,88,110,108,105,1.0,1.2724664211273193,0.0075266361236572266
ER+BA,1000,8.0,2,22,92,20,90,112,109,105,1.0,1.3125293254852295,0.008965492248535156
ER+BA,1000,8.0,3,22,92,19,89,111,109,105,1.0,1.2753856182098389,0.007375955581665039
ER+BA,1000,8.0,4,22,92,19,89,111,108,105,1.0,1.2928788661956787,0.008325576782226562
ER+BA,1000,8.0,5,22,92,20,90,112,108,105,1.0,1.3137166500091553,0.00868988037109375
ER+BA,1000,8.0,6,22,92,21,91,113,108,105,1.0,1.319035291671753,0.00932931900024414
ER+BA,1000,8.0,7,22,92,18,88,110,108,105,1.0,1.2960724830627441,0.0071904659271240234
ER+BA,1000,8.0,8,22,92,19,89,111,108,105,1.0,1.3683719635009766,0.007625102996826172
ER+BA,1000,8.0,9,22,92,17,87,109,109,105,1.0,1.3240349292755127,0.006073474884033203
ER+BA,1000,8.1,0,17,122,12,117,134,131,128,1.0,1.2498538494110107,0.004811525344848633
ER+BA,1000,8.1,1,17,122,13,118,135,131,128,1.0,1.2845096588134766,0.0048675537109375
ER+BA,1000,8.1,2,17,122,13,118,135,132,128,1.0,1.257110834121704,0.005082130432128906
ER+BA,1000,8.1,3,17,122,12,117,134,131,128,1.0,1.2670271396636963,0.005730628967285156
ER+BA,1000,8.1,4,17,122,13,118,135,132,128,1.0,1.214021921157837,0.0049495697021484375
ER+BA,1000,8.1,5,17,122,11,116,133,131,128,1.0,1.2451832294464111,0.003750324249267578
ER+BA,1000,8.1,6,17,122,12,117,134,132,128,1.1666666666666667,1.2599689960479736,0.005131244659423828
ER+BA,1000,8.1,7,17,122,13,118,135,130,128,1.2857142857142858,1.208817720413208,0.005935192108154297
ER+BA,1000,8.1,8,17,122,12,117,134,131,128,1.0,1.268338680267334,0.004691123962402344
ER+BA,1000,8.1,9,17,122,13,118,135,132,128,1.0,1.2431449890136719,0.005235195159912109
ER+BA,1000,8.2,0,20,100,20,100,120,119,111,1.3333333333333333,1.2580173015594482,0.010516166687011719
ER+BA,1000,8.2,1,20,100,20,100,120,117,111,1.1111111111111112,1.271695852279663,0.009505033493041992
ER+BA,1000,8.2,2,20,100,20,100,120,118,111,1.3333333333333333,1.284494161605835,0.010864496231079102
ER+BA,1000,8.2,3,20,100,20,100,120,118,111,1.1111111111111112,1.2811167240142822,0.009805440902709961
ER+BA,1000,8.2,4,20,100,18,98,118,118,111,1.1428571428571428,1.2318472862243652,0.008635759353637695
ER+BA,1000,8.2,5,20,100,20,100,120,118,111,1.1111111111111112,1.2505159378051758,0.0100860595703125
ER+BA,1000,8.2,6,20,100,19,99,119,118,111,1.125,1.259789228439331,0.008894205093383789
ER+BA,1000,8.2,7,20,100,18,98,118,118,111,1.4285714285714286,1.2712385654449463,0.009540557861328125
ER+BA,1000,8.2,8,20,100,19,99,119,118,111,1.125,1.2432427406311035,0.008815288543701172
ER+BA,1000,8.2,9,20,100,20,100,120,119,111,1.1111111111111112,1.2707891464233398,0.009821414947509766
ER+BA,1000,8.3,0,20,100,20,100,120,118,117,1.3333333333333333,1.2166404724121094,0.006154775619506836
ER+BA,1000,8.3,1,20,100,20,100,120,118,117,1.3333333333333333,1.232595682144165,0.006069660186767578
ER+BA,1000,8.3,2,20,100,20,100,120,117,117,1.0,1.1931843757629395,0.00638127326965332
ER+BA,1000,8.3,3,20,100,19,99,119,117,117,1.5,1.2086610794067383,0.005710124969482422
ER+BA,1000,8.3,4,20,100,20,100,120,118,117,1.3333333333333333,1.2043874263763428,0.006987571716308594
ER+BA,1000,8.3,5,20,100,20,100,120,118,117,1.6666666666666667,1.2164647579193115,0.006949901580810547
ER+BA,1000,8.3,6,20,100,20,100,120,118,117,1.6666666666666667,1.1893670558929443,0.0070247650146484375
ER+BA,1000,8.3,7,20,100,19,99,119,117,117,1.0,1.2189457416534424,0.0057833194732666016
ER+BA,1000,8.3,8,20,100,20,100,120,118,117,1.6666666666666667,1.2137935161590576,0.006363391876220703
ER+BA,1000,8.3,9,20,100,20,100,120,117,117,1.3333333333333333,1.211906909942627,0.006910562515258789
ER+BA,1000,8.4,0,14,104,12,102,116,115,114,1.0,1.208191156387329,0.003631114959716797
ER+BA,1000,8.4,1,14,104,12,102,116,115,114,1.0,1.2103455066680908,0.00391697883605957
ER+BA,1000,8.4,2,14,104,12,102,116,114,114,1.5,1.2226781845092773,0.002864360809326172
ER+BA,1000,8.4,3,14,104,13,103,117,114,114,1.3333333333333333,1.1896309852600098,0.002916097640991211
ER+BA,1000,8.4,4,14,104,12,102,116,114,114,1.0,1.2018423080444336,0.0030455589294433594
ER+BA,1000,8.4,5,14,104,11,101,115,114,114,1.0,1.183286190032959,0.0030164718627929688
ER+BA,1000,8.4,6,14,104,13,103,117,115,114,1.0,1.1802623271942139,0.0035638809204101562
ER+BA,1000,8.4,7,14,104,13,103,117,114,114,1.0,1.2398972511291504,0.0035812854766845703
ER+BA,1000,8.4,8,14,104,12,102,116,115,114,1.0,1.1944639682769775,0.0033643245697021484
ER+BA,1000,8.4,9,14,104,12,102,116,115,114,1.5,1.2303109169006348,0.003124713897705078
ER+BA,1000,8.5,0,14,80,13,79,93,91,90,1.0,1.3327751159667969,0.004177570343017578
ER+BA,1000,8.5,1,14,80,12,78,92,90,90,1.0,1.3366062641143799,0.0031876564025878906
ER+BA,1000,8.5,2,14,80,13,79,93,90,90,1.0,1.3096263408660889,0.0036225318908691406
ER+BA,1000,8.5,3,14,80,12,78,92,91,90,1.0,1.3450663089752197,0.0034368038177490234
ER+BA,1000,8.5,4,14,80,11,77,91,90,90,1.0,1.3438775539398193,0.003046274185180664
ER+BA,1000,8.5,5,14,80,13,79,93,90,90,1.0,1.3186581134796143,0.004087686538696289
ER+BA,1000,8.5,6,14,80,11,77,91,90,90,1.0,1.3328495025634766,0.0032503604888916016
ER+BA,1000,8.5,7,14,80,11,77,91,90,90,1.0,1.3155643939971924,0.003301858901977539
ER+BA,1000,8.5,8,14,80,13,79,93,90,90,1.0,1.3340227603912354,0.003956317901611328
ER+BA,1000,8.5,9,14,80,11,77,91,90,90,1.0,1.3092100620269775,0.003126859664916992
ER+BA,1000,8.6,0,18,94,16,92,110,107,103,1.0,1.2431750297546387,0.010123252868652344
ER+BA,1000,8.6,1,18,94,17,93,111,109,103,1.0,1.1832764148712158,0.010786294937133789
ER+BA,1000,8.6,2,18,94,16,92,110,107,103,1.0,1.228628158569336,0.009952068328857422
ER+BA,1000,8.6,3,18,94,16,92,110,108,103,1.0,1.2457780838012695,0.009138822555541992
ER+BA,1000,8.6,4,18,94,16,92,110,108,103,1.0,1.2105257511138916,0.009347677230834961
ER+BA,1000,8.6,5,18,94,17,93,111,107,103,1.0,1.2315354347229004,0.00996541976928711
ER+BA,1000,8.6,6,18,94,18,94,112,108,103,1.0,1.2370312213897705,0.012100934982299805
ER+BA,1000,8.6,7,18,94,17,93,111,107,103,1.0,1.2455942630767822,0.010550975799560547
ER+BA,1000,8.6,8,18,94,17,93,111,106,103,1.0,1.19993257522583,0.010467290878295898
ER+BA,1000,8.6,9,18,94,18,94,112,108,103,1.0,1.194364070892334,0.01177215576171875
ER+BA,1000,8.7,0,14,91,12,89,103,100,93,1.0,1.2784197330474854,0.006924867630004883
ER+BA,1000,8.7,1,14,91,12,89,103,101,93,1.0,1.2568302154541016,0.007413148880004883
ER+BA,1000,8.7,2,14,91,11,88,102,100,93,1.1111111111111112,1.2777769565582275,0.007070302963256836
ER+BA,1000,8.7,3,14,91,12,89,103,100,93,1.0,1.239499568939209,0.007245779037475586
ER+BA,1000,8.7,4,14,91,11,88,102,101,93,1.0,1.262991189956665,0.006524324417114258
ER+BA,1000,8.7,5,14,91,11,88,102,100,93,1.0,1.2706992626190186,0.007042646408081055
ER+BA,1000,8.7,6,14,91,10,87,101,101,93,1.0,1.2755815982818604,0.005984067916870117
ER+BA,1000,8.7,7,14,91,12,89,103,100,93,1.1,1.2658483982086182,0.007811069488525391
ER+BA,1000,8.7,8,14,91,12,89,103,100,93,1.1,1.2536249160766602,0.008107185363769531
ER+BA,1000,8.7,9,14,91,12,89,103,101,93,1.0,1.2733402252197266,0.007355928421020508
ER+BA,1000,8.8,0,14,63,13,62,76,75,74,1.0,1.4285540580749512,0.0038237571716308594
ER+BA,1000,8.8,1,14,63,13,62,76,74,74,1.0,1.4383900165557861,0.003785371780395508
ER+BA,1000,8.8,2,14,63,13,62,76,75,74,1.0,1.4493653774261475,0.003846406936645508
ER+BA,1000,8.8,3,14,63,13,62,76,75,74,1.0,1.4506728649139404,0.0037453174591064453
ER+BA,1000,8.8,4,14,63,13,62,76,75,74,1.0,1.4101457595825195,0.003728628158569336
ER+BA,1000,8.8,5,14,63,13,62,76,75,74,1.0,1.433849573135376,0.0037505626678466797
ER+BA,1000,8.8,6,14,63,12,61,75,75,74,1.0,1.468435525894165,0.003771543502807617
ER+BA,1000,8.8,7,14,63,13,62,76,75,74,1.0,1.4701201915740967,0.0039136409759521484
ER+BA,1000,8.8,8,14,63,13,62,76,75,74,1.0,1.420564889907837,0.0037980079650878906
ER+BA,1000,8.8,9,14,63,13,62,76,74,74,1.0,1.4360597133636475,0.0037648677825927734
ER+BA,1000,8.9,0,12,82,11,81,93,90,88,1.0,1.4653542041778564,0.004369497299194336
ER+BA,1000,8.9,1,12,82,11,81,93,90,88,1.0,1.4029126167297363,0.003714323043823242
ER+BA,1000,8.9,2,12,82,11,81,93,90,88,1.0,1.4202704429626465,0.0041577816009521484
ER+BA,1000,8.9,3,12,82,11,81,93,91,88,1.0,1.3915157318115234,0.003076791763305664
ER+BA,1000,8.9,4,12,82,11,81,93,91,88,1.0,1.4114859104156494,0.003774881362915039
ER+BA,1000,8.9,5,12,82,11,81,93,91,88,1.0,1.457249641418457,0.004256725311279297
ER+BA,1000,8.9,6,12,82,11,81,93,91,88,1.0,1.411649465560913,0.0043239593505859375
ER+BA,1000,8.9,7,12,82,10,80,92,91,88,1.0,1.4388036727905273,0.0037643909454345703
ER+BA,1000,8.9,8,12,82,11,81,93,91,88,1.0,1.434152364730835,0.003934144973754883
ER+BA,1000,8.9,9,12,82,11,81,93,91,88,1.0,1.4077887535095215,0.003825664520263672
ER+BA,1000,9.0,0,11,84,11,84,95,93,92,1.0,1.2113888263702393,0.0041370391845703125
ER+BA,1000,9.0,1,11,84,11,84,95,93,92,1.0,1.1953964233398438,0.004179716110229492
ER+BA,1000,9.0,2,11,84,11,84,95,93,92,1.0,1.2199089527130127,0.004302978515625
ER+BA,1000,9.0,3,11,84,11,84,95,93,92,1.0,1.1704468727111816,0.004450798034667969
ER+BA,1000,9.0,4,11,84,11,84,95,93,92,1.0,1.2200613021850586,0.004332780838012695
ER+BA,1000,9.0,5,11,84,10,83,94,93,92,1.0,1.211165428161621,0.0038077831268310547
ER+BA,1000,9.0,6,11,84,10,83,94,93,92,1.0,1.1813132762908936,0.0038900375366210938
ER+BA,1000,9.0,7,11,84,11,84,95,93,92,1.0,1.220569133758545,0.0044574737548828125
ER+BA,1000,9.0,8,11,84,10,83,94,94,92,1.0,1.226073980331421,0.0035572052001953125
ER+BA,1000,9.0,9,11,84,11,84,95,93,92,1.0,1.2030813694000244,0.0044536590576171875
ER+BA,1000,9.1,0,11,67,9,65,76,75,74,1.0,1.154191017150879,0.004294872283935547
ER+BA,1000,9.1,1,11,67,9,65,76,75,74,1.0,1.1401491165161133,0.0045545101165771484
ER+BA,1000,9.1,2,11,67,10,66,77,75,74,1.0,1.1716339588165283,0.004978179931640625
ER+BA,1000,9.1,3,11,67,10,66,77,76,74,1.0,1.1854610443115234,0.004430532455444336
ER+BA,1000,9.1,4,11,67,9,65,76,76,74,1.0,1.1415274143218994,0.0041255950927734375
ER+BA,1000,9.1,5,11,67,9,65,76,76,74,1.0,1.1803154945373535,0.004465579986572266
ER+BA,1000,9.1,6,11,67,10,66,77,76,74,1.0,1.1547503471374512,0.004949331283569336
ER+BA,1000,9.1,7,11,67,10,66,77,76,74,1.0,1.1543238162994385,0.004386425018310547
ER+BA,1000,9.1,8,11,67,9,65,76,76,74,1.0,1.164487600326538,0.004437923431396484
ER+BA,1000,9.1,9,11,67,9,65,76,76,74,1.0,1.1584901809692383,0.004113435745239258
ER+BA,1000,9.2,0,14,69,13,68,82,81,77,1.2,1.2768363952636719,0.00609898567199707
ER+BA,1000,9.2,1,14,69,14,69,83,81,77,1.1666666666666667,1.321681261062622,0.007246732711791992
ER+BA,1000,9.2,2,14,69,12,67,81,80,77,1.0,1.2857928276062012,0.0056993961334228516
ER+BA,1000,9.2,3,14,69,14,69,83,81,77,1.1666666666666667,1.2709155082702637,0.007117748260498047
ER+BA,1000,9.2,4,14,69,13,68,82,82,77,1.2,1.2945823669433594,0.006314992904663086
ER+BA,1000,9.2,5,14,69,13,68,82,81,77,1.0,1.2602620124816895,0.006608009338378906
ER+BA,1000,9.2,6,14,69,13,68,82,81,77,1.2,1.2495906352996826,0.00647282600402832
ER+BA,1000,9.2,7,14,69,14,69,83,81,77,1.3333333333333333,1.278824806213379,0.007059574127197266
ER+BA,1000,9.2,8,14,69,13,68,82,82,77,1.0,1.2763311862945557,0.0063114166259765625
ER+BA,1000,9.2,9,14,69,14,69,83,81,77,1.1666666666666667,1.2845773696899414,0.006998538970947266
ER+BA,1000,9.3,0,12,88,10,86,98,95,88,1.0,1.2623062133789062,0.010910272598266602
ER+BA,1000,9.3,1,12,88,10,86,98,95,88,1.1,1.2718777656555176,0.010847091674804688
ER+BA,1000,9.3,2,12,88,11,87,99,96,88,1.0909090909090908,1.260817527770996,0.01196599006652832
ER+BA,1000,9.3,3,12,88,11,87,99,96,88,1.0,1.2517991065979004,0.012269973754882812
ER+BA,1000,9.3,4,12,88,10,86,98,96,88,1.1,1.2515175342559814,0.010669231414794922
ER+BA,1000,9.3,5,12,88,11,87,99,96,88,1.0,1.2637693881988525,0.011992931365966797
ER+BA,1000,9.3,6,12,88,12,88,100,96,88,1.0833333333333333,1.259592056274414,0.012929201126098633
ER+BA,1000,9.3,7,12,88,10,86,98,96,88,1.0,1.2707569599151611,0.011152029037475586
ER+BA,1000,9.3,8,12,88,11,87,99,96,88,1.0909090909090908,1.2510015964508057,0.011853218078613281
ER+BA,1000,9.3,9,12,88,11,87,99,96,88,1.0909090909090908,1.243330717086792,0.012072563171386719
ER+BA,1000,9.4,0,14,61,14,61,75,74,72,1.3333333333333333,1.305854082107544,0.005558013916015625
ER+BA,1000,9.4,1,14,61,13,60,74,74,72,1.0,1.3057775497436523,0.005124568939208984
ER+BA,1000,9.4,2,14,61,13,60,74,73,72,1.0,1.2719664573669434,0.00429844856262207
ER+BA,1000,9.4,3,14,61,14,61,75,74,72,1.0,1.2941017150878906,0.005201816558837891
ER+BA,1000,9.4,4,14,61,14,61,75,74,72,1.3333333333333333,1.287327766418457,0.005662202835083008
ER+BA,1000,9.4,5,14,61,14,61,75,74,72,1.0,1.3684864044189453,0.004936695098876953
ER+BA,1000,9.4,6,14,61,14,61,75,74,72,1.0,1.289778232574463,0.005796194076538086
ER+BA,1000,9.4,7,14,61,14,61,75,74,72,1.0,1.2938120365142822,0.005990028381347656
ER+BA,1000,9.4,8,14,61,14,61,75,73,72,1.0,1.2636075019836426,0.005877494812011719
ER+BA,1000,9.4,9,14,61,14,61,75,73,72,1.0,1.2777323722839355,0.0052318572998046875
ER+BA,1000,9.5,0,12,54,12,54,66,65,61,1.0,1.2388699054718018,0.011529922485351562
ER+BA,1000,9.5,1,12,54,12,54,66,66,61,1.0,1.2156531810760498,0.01124715805053711
ER+BA,1000,9.5,2,12,54,12,54,66,65,61,1.2,1.2494301795959473,0.010646581649780273
ER+BA,1000,9.5,3,12,54,12,54,66,65,61,1.2,1.2422516345977783,0.010790824890136719
ER+BA,1000,9.5,4,12,54,12,54,66,66,61,1.2,1.2771432399749756,0.011062860488891602
ER+BA,1000,9.5,5,12,54,12,54,66,65,61,1.2,1.2661466598510742,0.010872364044189453
ER+BA,1000,9.5,6,12,54,12,54,66,66,61,1.0,1.2641217708587646,0.01124715805053711
ER+BA,1000,9.5,7,12,54,12,54,66,66,61,1.2,1.2808568477630615,0.011069536209106445
ER+BA,1000,9.5,8,12,54,12,54,66,66,61,1.2,1.2164280414581299,0.010741949081420898
ER+BA,1000,9.5,9,12,54,12,54,66,66,61,1.0,1.2291479110717773,0.011396408081054688
ER+BA,1000,9.6,0,9,49,8,48,57,56,52,1.0,1.4122374057769775,0.005866527557373047
ER+BA,1000,9.6,1,9,49,8,48,57,56,52,1.0,1.3643920421600342,0.005930185317993164
ER+BA,1000,9.6,2,9,49,8,48,57,57,52,1.0,1.369741678237915,0.006133079528808594
ER+BA,1000,9.6,3,9,49,8,48,57,56,52,1.0,1.4131836891174316,0.0060117244720458984
ER+BA,1000,9.6,4,9,49,8,48,57,56,52,1.0,1.3461947441101074,0.005996227264404297
ER+BA,1000,9.6,5,9,49,8,48,57,56,52,1.0,1.3459036350250244,0.005959749221801758
ER+BA,1000,9.6,6,9,49,8,48,57,56,52,1.0,1.3866572380065918,0.0060880184173583984
ER+BA,1000,9.6,7,9,49,8,48,57,56,52,1.0,1.4068892002105713,0.0060427188873291016
ER+BA,1000,9.6,8,9,49,8,48,57,56,52,1.0,1.3742139339447021,0.006057024002075195
ER+BA,1000,9.6,9,9,49,8,48,57,56,52,1.0,1.3676679134368896,0.0061147212982177734
ER+BA,1000,9.7,0,13,57,13,57,70,69,62,1.125,1.3945889472961426,0.008636951446533203
ER+BA,1000,9.7,1,13,57,13,57,70,69,62,1.0,1.3173136711120605,0.008642911911010742
ER+BA,1000,9.7,2,13,57,12,56,69,69,62,1.1428571428571428,1.3482706546783447,0.0076444149017333984
ER+BA,1000,9.7,3,13,57,13,57,70,69,62,1.125,1.3782713413238525,0.008658409118652344
ER+BA,1000,9.7,4,13,57,12,56,69,69,62,1.0,1.3931353092193604,0.007566690444946289
ER+BA,1000,9.7,5,13,57,12,56,69,69,62,1.0,1.383533000946045,0.00751495361328125
ER+BA,1000,9.7,6,13,57,13,57,70,69,62,1.0,1.4087769985198975,0.008490562438964844
ER+BA,1000,9.7,7,13,57,13,57,70,69,62,1.0,1.3634326457977295,0.008739471435546875
ER+BA,1000,9.7,8,13,57,12,56,69,68,62,1.1428571428571428,1.3464796543121338,0.007724761962890625
ER+BA,1000,9.7,9,13,57,13,57,70,69,62,1.125,1.3646299839019775,0.008498430252075195
ER+BA,1000,9.8,0,7,46,6,45,52,52,51,1.0,1.395479679107666,0.004261970520019531
ER+BA,1000,9.8,1,7,46,6,45,52,52,51,1.0,1.4193994998931885,0.00429987907409668
ER+BA,1000,9.8,2,7,46,6,45,52,52,51,1.0,1.3674378395080566,0.004353046417236328
