network_type,N,<k>,seq,MDS_1,MDS_2,Diff_MDS_1,Diff_MDS_2,UDS_0,UDS_1,UDS_2,average_depth,time_1,time_2
BA+BA,1000,2.7,2,463,466,229,232,695,679,633,1.1290322580645162,0.500657320022583,0.03587174415588379
BA+BA,1000,2.7,3,463,466,230,233,696,679,633,1.1428571428571428,0.5001688003540039,0.0372166633605957
BA+BA,1000,2.7,4,463,466,229,232,695,677,633,1.0483870967741935,0.5084500312805176,0.035811424255371094
BA+BA,1000,2.7,5,463,466,226,229,692,682,633,1.11864406779661,0.5048186779022217,0.035308837890625
BA+BA,1000,2.7,6,463,466,228,231,694,679,633,1.1147540983606556,0.5016045570373535,0.035707950592041016
BA+BA,1000,2.7,7,463,466,222,225,688,679,633,1.2,0.5175704956054688,0.035381317138671875
BA+BA,1000,2.7,8,463,466,217,220,683,677,633,1.14,0.5046863555908203,0.0336918830871582
BA+BA,1000,2.7,9,463,466,226,229,692,675,633,1.1864406779661016,0.4951972961425781,0.034956932067871094
BA+BA,1000,2.8,0,423,454,196,227,650,642,598,1.1923076923076923,0.5126326084136963,0.031266212463378906
BA+BA,1000,2.8,1,423,454,201,232,655,642,598,1.1754385964912282,0.5276439189910889,0.0314483642578125
BA+BA,1000,2.8,2,423,454,201,232,655,639,598,1.1228070175438596,0.527062177658081,0.03178691864013672
BA+BA,1000,2.8,3,423,454,206,237,660,642,598,1.1774193548387097,0.5149130821228027,0.03195381164550781
BA+BA,1000,2.8,4,423,454,201,232,655,635,598,1.2105263157894737,0.5076901912689209,0.03162527084350586
BA+BA,1000,2.8,5,423,454,199,230,653,642,598,1.1636363636363636,0.5086202621459961,0.031011104583740234
BA+BA,1000,2.8,6,423,454,197,228,651,641,598,1.1320754716981132,0.5113599300384521,0.030919551849365234
BA+BA,1000,2.8,7,423,454,202,233,656,639,598,1.1206896551724137,0.516319990158081,0.03137803077697754
BA+BA,1000,2.8,8,423,454,196,227,650,644,598,1.1346153846153846,0.5198674201965332,0.030512094497680664
BA+BA,1000,2.8,9,423,454,189,220,643,640,598,1.1333333333333333,0.501589298248291,0.028856992721557617
BA+BA,1000,2.9,0,426,429,218,221,647,636,578,1.1159420289855073,0.510871410369873,0.03429985046386719
BA+BA,1000,2.9,1,426,429,216,219,645,629,578,1.164179104477612,0.5157880783081055,0.036522626876831055
BA+BA,1000,2.9,2,426,429,214,217,643,634,578,1.2,0.5109307765960693,0.035393476486206055
BA+BA,1000,2.9,3,426,429,214,217,643,636,578,1.2,0.5150420665740967,0.035569190979003906
BA+BA,1000,2.9,4,426,429,217,220,646,633,578,1.2352941176470589,0.5134799480438232,0.038697242736816406
BA+BA,1000,2.9,5,426,429,218,221,647,629,578,1.2463768115942029,0.513906717300415,0.03762102127075195
BA+BA,1000,2.9,6,426,429,216,219,645,633,578,1.1940298507462686,0.5189104080200195,0.03526735305786133
BA+BA,1000,2.9,7,426,429,223,226,652,631,578,1.162162162162162,0.5328199863433838,0.03694605827331543
BA+BA,1000,2.9,8,426,429,217,220,646,632,578,1.2794117647058822,0.519871711730957,0.03668665885925293
BA+BA,1000,2.9,9,426,429,211,214,640,635,578,1.2096774193548387,0.5293967723846436,0.03562164306640625
BA+BA,1000,3.0,0,426,428,217,219,645,630,579,1.2272727272727273,0.5579550266265869,0.03454709053039551
BA+BA,1000,3.0,1,426,428,218,220,646,631,579,1.2388059701492538,0.5356214046478271,0.03629136085510254
BA+BA,1000,3.0,2,426,428,220,222,648,637,579,1.2318840579710144,0.5392587184906006,0.03591442108154297
BA+BA,1000,3.0,3,426,428,219,221,647,630,579,1.0735294117647058,0.5452816486358643,0.03317070007324219
BA+BA,1000,3.0,4,426,428,216,218,644,628,579,1.2307692307692308,0.5431604385375977,0.03428077697753906
BA+BA,1000,3.0,5,426,428,222,224,650,629,579,1.1830985915492958,0.535280704498291,0.0355072021484375
BA+BA,1000,3.0,6,426,428,208,210,636,636,579,1.2280701754385965,0.5441100597381592,0.03283095359802246
BA+BA,1000,3.0,7,426,428,216,218,644,636,579,1.2307692307692308,0.5444881916046143,0.03545689582824707
BA+BA,1000,3.0,8,426,428,220,222,648,631,579,1.2608695652173914,0.5478084087371826,0.03571152687072754
BA+BA,1000,3.0,9,426,428,212,214,640,633,579,1.3278688524590163,0.5614943504333496,0.03541898727416992
BA+BA,1000,3.1,0,390,427,206,243,633,626,568,1.2,0.5222089290618896,0.03712034225463867
BA+BA,1000,3.1,1,390,427,208,245,635,627,568,1.1343283582089552,0.5391747951507568,0.036960601806640625
BA+BA,1000,3.1,2,390,427,210,247,637,627,568,1.3043478260869565,0.5235254764556885,0.03954029083251953
BA+BA,1000,3.1,3,390,427,225,262,652,627,568,1.1547619047619047,0.5278830528259277,0.03943347930908203
BA+BA,1000,3.1,4,390,427,222,259,649,624,568,1.1975308641975309,0.5181143283843994,0.03911590576171875
BA+BA,1000,3.1,5,390,427,210,247,637,627,568,1.1884057971014492,0.5290815830230713,0.0377497673034668
BA+BA,1000,3.1,6,390,427,217,254,644,623,568,1.2236842105263157,0.5215306282043457,0.03826141357421875
BA+BA,1000,3.1,7,390,427,204,241,631,627,568,1.1587301587301588,0.5291574001312256,0.03483414649963379
BA+BA,1000,3.1,8,390,427,219,256,646,628,568,1.1923076923076923,0.513117790222168,0.03728508949279785
BA+BA,1000,3.1,9,390,427,203,240,630,622,568,1.2258064516129032,0.5177509784698486,0.038392066955566406
BA+BA,1000,3.2,0,404,413,214,223,627,612,566,1.180327868852459,0.5609021186828613,0.03197526931762695
BA+BA,1000,3.2,1,404,413,209,218,622,618,566,1.0357142857142858,0.5533525943756104,0.029126405715942383
BA+BA,1000,3.2,2,404,413,215,224,628,608,566,1.096774193548387,0.5608706474304199,0.03116154670715332
BA+BA,1000,3.2,3,404,413,209,218,622,612,566,1.0714285714285714,0.5403296947479248,0.030330896377563477
BA+BA,1000,3.2,4,404,413,216,225,629,614,566,1.126984126984127,0.5454025268554688,0.032030582427978516
BA+BA,1000,3.2,5,404,413,227,236,640,613,566,1.1216216216216217,0.5440819263458252,0.034173011779785156
BA+BA,1000,3.2,6,404,413,212,221,625,613,566,1.1355932203389831,0.5576472282409668,0.03021240234375
BA+BA,1000,3.2,7,404,413,206,215,619,611,566,1.169811320754717,0.5590517520904541,0.030210494995117188
BA+BA,1000,3.2,8,404,413,205,214,618,617,566,1.1153846153846154,0.5389351844787598,0.029474496841430664
BA+BA,1000,3.2,9,404,413,206,215,619,613,566,1.1132075471698113,0.5387129783630371,0.02984452247619629
BA+BA,1000,3.3,0,399,397,218,216,615,596,547,1.1176470588235294,0.5152812004089355,0.03431057929992676
BA+BA,1000,3.3,1,399,397,208,206,605,596,547,1.1551724137931034,0.5170364379882812,0.034773826599121094
BA+BA,1000,3.3,2,399,397,208,206,605,593,547,1.0862068965517242,0.5220615863800049,0.03138256072998047
BA+BA,1000,3.3,3,399,397,217,215,614,591,547,1.1940298507462686,0.5181529521942139,0.035086631774902344
BA+BA,1000,3.3,4,399,397,210,208,607,597,547,1.2,0.5056257247924805,0.0359344482421875
BA+BA,1000,3.3,5,399,397,210,208,607,596,547,1.25,0.5064988136291504,0.035761117935180664
BA+BA,1000,3.3,6,399,397,215,213,612,597,547,1.1692307692307693,0.5082113742828369,0.03756213188171387
BA+BA,1000,3.3,7,399,397,211,209,608,600,547,1.1475409836065573,0.5137922763824463,0.03371000289916992
BA+BA,1000,3.3,8,399,397,210,208,607,595,547,1.1833333333333333,0.5178000926971436,0.03442502021789551
BA+BA,1000,3.3,9,399,397,215,213,612,596,547,1.1076923076923078,0.5139763355255127,0.03472280502319336
BA+BA,1000,3.4,0,379,382,214,217,596,582,527,1.1884057971014492,0.5423734188079834,0.03495216369628906
BA+BA,1000,3.4,1,379,382,213,216,595,580,527,1.1470588235294117,0.5427572727203369,0.034859657287597656
BA+BA,1000,3.4,2,379,382,216,219,598,580,527,1.1408450704225352,0.5421910285949707,0.034804582595825195
BA+BA,1000,3.4,3,379,382,210,213,592,581,527,1.3076923076923077,0.5549068450927734,0.03611040115356445
BA+BA,1000,3.4,4,379,382,212,215,594,582,527,1.2238805970149254,0.5449008941650391,0.03614401817321777
BA+BA,1000,3.4,5,379,382,216,219,598,578,527,1.2253521126760563,0.5589344501495361,0.036496877670288086
BA+BA,1000,3.4,6,379,382,207,210,589,579,527,1.1451612903225807,0.545081615447998,0.03268766403198242
BA+BA,1000,3.4,7,379,382,215,218,597,580,527,1.2142857142857142,0.5526859760284424,0.036550045013427734
BA+BA,1000,3.4,8,379,382,216,219,598,583,527,1.1690140845070423,0.5453164577484131,0.03641104698181152
BA+BA,1000,3.4,9,379,382,214,217,596,582,527,1.2463768115942029,0.5652155876159668,0.03613877296447754
BA+BA,1000,3.5,0,373,371,217,215,588,569,505,1.2409638554216869,0.5590534210205078,0.036615848541259766
BA+BA,1000,3.5,1,373,371,215,213,586,571,505,1.1975308641975309,0.5578269958496094,0.037238359451293945
BA+BA,1000,3.5,2,373,371,216,214,587,571,505,1.2926829268292683,0.5663290023803711,0.03913283348083496
BA+BA,1000,3.5,3,373,371,212,210,583,573,505,1.1666666666666667,0.5617671012878418,0.03745532035827637
BA+BA,1000,3.5,4,373,371,203,201,574,574,505,1.2608695652173914,0.5826559066772461,0.0354921817779541
BA+BA,1000,3.5,5,373,371,218,216,589,572,505,1.2619047619047619,0.5761129856109619,0.03770327568054199
BA+BA,1000,3.5,6,373,371,219,217,590,570,505,1.223529411764706,0.5656263828277588,0.0387880802154541
BA+BA,1000,3.5,7,373,371,212,210,583,572,505,1.1794871794871795,0.5698349475860596,0.037557125091552734
BA+BA,1000,3.5,8,373,371,212,210,583,574,505,1.1794871794871795,0.5838747024536133,0.036243438720703125
BA+BA,1000,3.5,9,373,371,219,217,590,574,505,1.2,0.5623569488525391,0.038642168045043945
BA+BA,1000,3.6,0,371,366,229,224,595,573,517,1.1153846153846154,0.5796434879302979,0.04043149948120117
BA+BA,1000,3.6,1,371,366,222,217,588,575,517,1.0985915492957747,0.5703639984130859,0.036278486251831055
BA+BA,1000,3.6,2,371,366,223,218,589,573,517,1.125,0.550013542175293,0.03572797775268555
BA+BA,1000,3.6,3,371,366,228,223,594,576,517,1.1688311688311688,0.5609219074249268,0.03960442543029785
BA+BA,1000,3.6,4,371,366,229,224,595,577,517,1.205128205128205,0.5684123039245605,0.04209709167480469
BA+BA,1000,3.6,5,371,366,212,207,578,579,517,1.098360655737705,0.569260835647583,0.0361170768737793
BA+BA,1000,3.6,6,371,366,227,222,593,582,517,1.131578947368421,0.5691709518432617,0.039307594299316406
BA+BA,1000,3.6,7,371,366,217,212,583,577,517,1.1666666666666667,0.5523686408996582,0.03835940361022949
BA+BA,1000,3.6,8,371,366,222,217,588,573,517,1.267605633802817,0.551905632019043,0.04045605659484863
BA+BA,1000,3.6,9,371,366,222,217,588,581,517,1.1830985915492958,0.565847635269165,0.038988351821899414
BA+BA,1000,3.7,0,343,351,192,200,543,539,483,1.1666666666666667,0.5751502513885498,0.030118703842163086
BA+BA,1000,3.7,1,343,351,202,210,553,540,483,1.2142857142857142,0.5630574226379395,0.03358864784240723
BA+BA,1000,3.7,2,343,351,202,210,553,538,483,1.3142857142857143,0.5569262504577637,0.034583330154418945
BA+BA,1000,3.7,3,343,351,201,209,552,539,483,1.1014492753623188,0.5538029670715332,0.03089118003845215
BA+BA,1000,3.7,4,343,351,203,211,554,540,483,1.1690140845070423,0.5523898601531982,0.032163381576538086
BA+BA,1000,3.7,5,343,351,199,207,550,534,483,1.1940298507462686,0.5697152614593506,0.03149986267089844
BA+BA,1000,3.7,6,343,351,196,204,547,543,483,1.203125,0.5455234050750732,0.031575679779052734
BA+BA,1000,3.7,7,343,351,201,209,552,540,483,1.1884057971014492,0.5735893249511719,0.03292512893676758
BA+BA,1000,3.7,8,343,351,201,209,552,538,483,1.1304347826086956,0.5649232864379883,0.03081512451171875
BA+BA,1000,3.7,9,343,351,199,207,550,536,483,1.3134328358208955,0.5549008846282959,0.03359842300415039
BA+BA,1000,3.8,0,356,349,213,206,562,549,494,1.1323529411764706,0.5662291049957275,0.03269767761230469
BA+BA,1000,3.8,1,356,349,213,206,562,546,494,1.1176470588235294,0.5547478199005127,0.03345656394958496
BA+BA,1000,3.8,2,356,349,227,220,576,549,494,1.1829268292682926,0.5795109272003174,0.036672353744506836
BA+BA,1000,3.8,3,356,349,216,209,565,545,494,1.0704225352112675,0.5655517578125,0.03298306465148926
BA+BA,1000,3.8,4,356,349,218,211,567,549,494,1.2465753424657535,0.5585732460021973,0.03663468360900879
BA+BA,1000,3.8,5,356,349,221,214,570,548,494,1.131578947368421,0.5772562026977539,0.03486943244934082
BA+BA,1000,3.8,6,356,349,210,203,559,552,494,1.123076923076923,0.5702850818634033,0.03308844566345215
BA+BA,1000,3.8,7,356,349,209,202,558,550,494,1.15625,0.5673062801361084,0.033463239669799805
BA+BA,1000,3.8,8,356,349,208,201,557,549,494,1.1587301587301588,0.5641684532165527,0.03322410583496094
BA+BA,1000,3.8,9,356,349,220,213,569,552,494,1.1733333333333333,0.5579180717468262,0.03451347351074219
BA+BA,1000,3.9,0,356,330,229,203,559,548,490,1.1884057971014492,0.5707862377166748,0.054413795471191406
BA+BA,1000,3.9,1,356,330,227,201,557,547,490,1.2388059701492538,0.5933487415313721,0.055164337158203125
BA+BA,1000,3.9,2,356,330,222,196,552,546,490,1.1935483870967742,0.5650739669799805,0.05635523796081543
BA+BA,1000,3.9,3,356,330,235,209,565,544,490,1.2133333333333334,0.5775611400604248,0.050537824630737305
BA+BA,1000,3.9,4,356,330,227,201,557,547,490,1.2835820895522387,0.5790891647338867,0.05332207679748535
BA+BA,1000,3.9,5,356,330,227,201,557,547,490,1.2238805970149254,0.5836706161499023,0.053519248962402344
BA+BA,1000,3.9,6,356,330,225,199,555,551,490,1.1692307692307693,0.5789387226104736,0.07064485549926758
BA+BA,1000,3.9,7,356,330,224,198,554,548,490,1.265625,0.5906009674072266,0.06464195251464844
BA+BA,1000,3.9,8,356,330,232,206,562,545,490,1.1805555555555556,0.5893380641937256,0.054731130599975586
BA+BA,1000,3.9,9,356,330,232,206,562,547,490,1.2083333333333333,0.5899004936218262,0.05762982368469238
BA+BA,1000,4.0,0,342,353,207,218,560,544,477,1.2650602409638554,0.583648681640625,0.038477182388305664
BA+BA,1000,4.0,1,342,353,204,215,557,545,477,1.2375,0.598912239074707,0.0397953987121582
BA+BA,1000,4.0,2,342,353,202,213,555,540,477,1.1666666666666667,0.5999553203582764,0.036257028579711914
BA+BA,1000,4.0,3,342,353,204,215,557,546,477,1.1375,0.5717694759368896,0.05201888084411621
BA+BA,1000,4.0,4,342,353,200,211,553,545,477,1.3026315789473684,0.5851821899414062,0.039681196212768555
BA+BA,1000,4.0,5,342,353,194,205,547,544,477,1.2571428571428571,0.597968339920044,0.0373690128326416
BA+BA,1000,4.0,6,342,353,204,215,557,542,477,1.3125,0.5890259742736816,0.049985647201538086
BA+BA,1000,4.0,7,342,353,214,225,567,542,477,1.211111111111111,0.5704214572906494,0.040158748626708984
BA+BA,1000,4.0,8,342,353,204,215,557,545,477,1.3125,0.5825185775756836,0.03967595100402832
BA+BA,1000,4.0,9,342,353,201,212,554,542,477,1.1818181818181819,0.6038081645965576,0.03483462333679199
BA+BA,1000,4.1,0,328,337,210,219,547,530,468,1.2151898734177216,0.5926070213317871,0.038024187088012695
BA+BA,1000,4.1,1,328,337,198,207,535,525,468,1.2238805970149254,0.6003232002258301,0.036573171615600586
BA+BA,1000,4.1,2,328,337,205,214,542,528,468,1.2027027027027026,0.6045019626617432,0.03722572326660156
BA+BA,1000,4.1,3,328,337,204,213,541,527,468,1.178082191780822,0.5935025215148926,0.03722810745239258
BA+BA,1000,4.1,4,328,337,201,210,538,523,468,1.2285714285714286,0.6027994155883789,0.03603386878967285
BA+BA,1000,4.1,5,328,337,208,217,545,528,468,1.2077922077922079,0.5908918380737305,0.0392606258392334
BA+BA,1000,4.1,6,328,337,206,215,543,529,468,1.2533333333333334,0.584545373916626,0.039125919342041016
BA+BA,1000,4.1,7,328,337,204,213,541,529,468,1.1917808219178083,0.6027951240539551,0.036165475845336914
BA+BA,1000,4.1,8,328,337,199,208,536,528,468,1.2941176470588236,0.5886290073394775,0.03895688056945801
BA+BA,1000,4.1,9,328,337,204,213,541,530,468,1.2465753424657535,0.5880444049835205,0.03701162338256836
BA+BA,1000,4.2,0,309,328,191,210,519,508,449,1.1285714285714286,0.5769631862640381,0.029279708862304688
BA+BA,1000,4.2,1,309,328,189,208,517,509,449,1.25,0.5762002468109131,0.03162693977355957
BA+BA,1000,4.2,2,309,328,190,209,518,505,449,1.318840579710145,0.571561336517334,0.03223466873168945
BA+BA,1000,4.2,3,309,328,191,210,519,504,449,1.2142857142857142,0.5880641937255859,0.03190922737121582
BA+BA,1000,4.2,4,309,328,192,211,520,512,449,1.2816901408450705,0.5735898017883301,0.03391003608703613
BA+BA,1000,4.2,5,309,328,199,218,527,509,449,1.1666666666666667,0.5862276554107666,0.031862497329711914
BA+BA,1000,4.2,6,309,328,191,210,519,508,449,1.2142857142857142,0.6030995845794678,0.03509378433227539
BA+BA,1000,4.2,7,309,328,188,207,516,511,449,1.208955223880597,0.5899505615234375,0.03328299522399902
BA+BA,1000,4.2,8,309,328,194,213,522,510,449,1.2191780821917808,0.5784642696380615,0.03413748741149902
BA+BA,1000,4.2,9,309,328,199,218,527,512,449,1.2307692307692308,0.5720086097717285,0.034151554107666016
BA+BA,1000,4.3,0,311,315,198,202,513,499,441,1.3194444444444444,0.5890452861785889,0.04619312286376953
BA+BA,1000,4.3,1,311,315,190,194,505,494,441,1.359375,0.593902587890625,0.045722007751464844
BA+BA,1000,4.3,2,311,315,194,198,509,501,441,1.25,0.6039352416992188,0.0431365966796875
BA+BA,1000,4.3,3,311,315,192,196,507,497,441,1.196969696969697,0.6076676845550537,0.03992724418640137
BA+BA,1000,4.3,4,311,315,200,204,515,492,441,1.2702702702702702,0.6064002513885498,0.046556711196899414
BA+BA,1000,4.3,5,311,315,197,201,512,500,441,1.3098591549295775,0.6091322898864746,0.04342770576477051
BA+BA,1000,4.3,6,311,315,196,200,511,500,441,1.3,0.6136305332183838,0.046977996826171875
BA+BA,1000,4.3,7,311,315,192,196,507,496,441,1.2272727272727273,0.6029980182647705,0.0450594425201416
BA+BA,1000,4.3,8,311,315,201,205,516,493,441,1.16,0.6200978755950928,0.0411834716796875
BA+BA,1000,4.3,9,311,315,200,204,515,497,441,1.3108108108108107,0.6206436157226562,0.044475555419921875
BA+BA,1000,4.4,0,299,301,202,204,503,488,420,1.2650602409638554,0.6632015705108643,0.06735944747924805
BA+BA,1000,4.4,1,299,301,196,198,497,481,420,1.2987012987012987,0.677356481552124,0.05099058151245117
BA+BA,1000,4.4,2,299,301,199,201,500,486,420,1.2125,0.6561377048492432,0.05152773857116699
BA+BA,1000,4.4,3,299,301,194,196,495,483,420,1.2266666666666666,0.6502776145935059,0.05194091796875
BA+BA,1000,4.4,4,299,301,199,201,500,488,420,1.3,0.66678786277771,0.055049896240234375
BA+BA,1000,4.4,5,299,301,203,205,504,488,420,1.25,0.6639552116394043,0.05390787124633789
BA+BA,1000,4.4,6,299,301,195,197,496,487,420,1.3157894736842106,0.6618101596832275,0.057109832763671875
BA+BA,1000,4.4,7,299,301,201,203,502,487,420,1.3414634146341464,0.631868839263916,0.05914640426635742
BA+BA,1000,4.4,8,299,301,189,191,490,489,420,1.2285714285714286,0.6468627452850342,0.050437211990356445
BA+BA,1000,4.4,9,299,301,196,198,497,484,420,1.3376623376623376,0.6414053440093994,0.06091189384460449
BA+BA,1000,4.5,0,278,285,185,192,470,455,396,1.1486486486486487,0.652651309967041,0.03224039077758789
BA+BA,1000,4.5,1,278,285,178,185,463,455,396,1.1791044776119404,0.6430001258850098,0.030275821685791016
BA+BA,1000,4.5,2,278,285,179,186,464,455,396,1.1764705882352942,0.6589319705963135,0.033243417739868164
BA+BA,1000,4.5,3,278,285,174,181,459,453,396,1.2380952380952381,0.6557965278625488,0.03281402587890625
BA+BA,1000,4.5,4,278,285,169,176,454,452,396,1.206896551724138,0.657184362411499,0.029583215713500977
BA+BA,1000,4.5,5,278,285,182,189,467,449,396,1.2253521126760563,0.6585643291473389,0.03338027000427246
BA+BA,1000,4.5,6,278,285,177,184,462,447,396,1.0606060606060606,0.6545639038085938,0.028980493545532227
BA+BA,1000,4.5,7,278,285,183,190,468,453,396,1.2361111111111112,0.6438348293304443,0.033077239990234375
BA+BA,1000,4.5,8,278,285,179,186,464,454,396,1.2058823529411764,0.6592967510223389,0.031140804290771484
BA+BA,1000,4.5,9,278,285,181,188,466,453,396,1.0857142857142856,0.6621475219726562,0.030267953872680664
BA+BA,1000,4.6,0,293,292,189,188,481,465,406,1.08,0.6284525394439697,0.03811788558959961
BA+BA,1000,4.6,1,293,292,187,186,479,461,406,1.178082191780822,0.6210548877716064,0.04118847846984863
BA+BA,1000,4.6,2,293,292,184,183,476,464,406,1.1428571428571428,0.6226527690887451,0.03849077224731445
BA+BA,1000,4.6,3,293,292,181,180,473,465,406,1.2388059701492538,0.6324255466461182,0.03920769691467285
BA+BA,1000,4.6,4,293,292,180,179,472,462,406,1.196969696969697,0.6264731884002686,0.03939366340637207
BA+BA,1000,4.6,5,293,292,183,182,475,467,406,1.2173913043478262,0.61798095703125,0.038704633712768555
BA+BA,1000,4.6,6,293,292,184,183,476,466,406,1.1428571428571428,0.6214663982391357,0.03825712203979492
BA+BA,1000,4.6,7,293,292,182,181,474,461,406,1.1911764705882353,0.6341390609741211,0.03766679763793945
BA+BA,1000,4.6,8,293,292,184,183,476,462,406,1.1571428571428573,0.6284761428833008,0.037599802017211914
BA+BA,1000,4.6,9,293,292,179,178,471,460,406,1.1692307692307693,0.6285421848297119,0.03591275215148926
BA+BA,1000,4.7,0,277,271,180,174,451,445,386,1.353846153846154,0.646320104598999,0.036148786544799805
BA+BA,1000,4.7,1,277,271,186,180,457,442,386,1.2253521126760563,0.6338999271392822,0.03601837158203125
BA+BA,1000,4.7,2,277,271,180,174,451,444,386,1.2,0.641981840133667,0.036663055419921875
BA+BA,1000,4.7,3,277,271,182,176,453,444,386,1.3134328358208955,0.6221344470977783,0.03750038146972656
BA+BA,1000,4.7,4,277,271,181,175,452,444,386,1.2575757575757576,0.6469290256500244,0.03683209419250488
BA+BA,1000,4.7,5,277,271,183,177,454,442,386,1.25,0.6197800636291504,0.0392153263092041
BA+BA,1000,4.7,6,277,271,179,173,450,437,386,1.3125,0.6388232707977295,0.03707742691040039
BA+BA,1000,4.7,7,277,271,179,173,450,436,386,1.265625,0.6423571109771729,0.03534555435180664
BA+BA,1000,4.7,8,277,271,186,180,457,445,386,1.2816901408450705,0.6460659503936768,0.03872227668762207
BA+BA,1000,4.7,9,277,271,180,174,451,443,386,1.353846153846154,0.6334750652313232,0.03971457481384277
BA+BA,1000,4.8,0,270,281,173,184,454,448,392,1.4193548387096775,0.6601533889770508,0.04587864875793457
BA+BA,1000,4.8,1,270,281,174,185,455,447,392,1.2857142857142858,0.657167911529541,0.04668402671813965
BA+BA,1000,4.8,2,270,281,178,189,459,448,392,1.3582089552238805,0.665888786315918,0.04838967323303223
BA+BA,1000,4.8,3,270,281,173,184,454,447,392,1.5,0.6680734157562256,0.05148959159851074
BA+BA,1000,4.8,4,270,281,181,192,462,444,392,1.2428571428571429,0.6626567840576172,0.04476475715637207
BA+BA,1000,4.8,5,270,281,179,190,460,443,392,1.2205882352941178,0.6697866916656494,0.04593086242675781
BA+BA,1000,4.8,6,270,281,188,199,469,445,392,1.2597402597402598,0.6675331592559814,0.04428267478942871
